zip,lat,lon,city,state,county
93760,36.746375,-119.639658,Fresno,CA,Fresno
93761,36.746375,-119.639658,Fresno,CA,Fresno
93762,36.746375,-119.639658,Fresno,CA,Fresno
93764,36.746375,-119.639658,Fresno,CA,Fresno
93765,36.746375,-119.639658,Fresno,CA,Fresno
93771,36.746375,-119.639658,Fresno,CA,Fresno
93772,36.746375,-119.639658,Fresno,CA,Fresno
93773,36.746375,-119.639658,Fresno,CA,Fresno
93774,36.746375,-119.639658,Fresno,CA,Fresno
93775,36.746375,-119.639658,Fresno,CA,Fresno
93776,36.746375,-119.639658,Fresno,CA,Fresno
93777,36.746375,-119.639658,Fresno,CA,Fresno
93778,36.746375,-119.639658,Fresno,CA,Fresno
93779,36.746375,-119.639658,Fresno,CA,Fresno
93780,36.746375,-119.639658,Fresno,CA,Fresno
93784,36.746375,-119.639658,Fresno,CA,Fresno
93786,36.746375,-119.639658,Fresno,CA,Fresno
93790,36.746375,-119.639658,Fresno,CA,Fresno
93791,36.746375,-119.639658,Fresno,CA,Fresno
93792,36.746375,-119.639658,Fresno,CA,Fresno
93793,36.746375,-119.639658,Fresno,CA,Fresno
93794,36.746375,-119.639658,Fresno,CA,Fresno
93844,36.746375,-119.639658,Fresno,CA,Fresno
93888,36.746375,-119.639658,Fresno,CA,Fresno
93901,36.441768,-121.416603,Salinas,CA,Monterey
93902,36.35433,-121.132928,Salinas,CA,Monterey
93905,36.682888,-121.612105,Salinas,CA,Monterey
93906,36.620989,-121.487916,Salinas,CA,Monterey
93907,36.756306,-121.67031,Salinas,CA,Monterey
93908,36.641676,-121.63741,Salinas,CA,Monterey
93912,36.35433,-121.132928,Salinas,CA,Monterey
93915,36.35433,-121.132928,Salinas,CA,Monterey
93920,36.054105,-121.607774,Big Sur,CA,Monterey
93921,36.549729,-121.922515,Carmel,CA,Monterey
93922,36.543261,-121.926315,Carmel,CA,Monterey
93923,36.615248,-121.79501,Carmel,CA,Monterey
93924,36.446043,-121.666999,Carmel Valley,CA,Monterey
93925,36.583988,-121.4516,Chualar,CA,Monterey
93926,36.502102,-121.408607,Gonzales,CA,Monterey
93927,36.323971,-121.324308,Greenfield,CA,Monterey
93928,36.023549,-121.21385,Jolon,CA,Monterey
93930,36.201898,-121.05232,King City,CA,Monterey
93932,35.949963,-121.062554,Lockwood,CA,Monterey
93933,36.643259,-121.812711,Marina,CA,Monterey
93940,36.521811,-121.688623,Monterey,CA,Monterey
93942,36.35433,-121.132928,Monterey,CA,Monterey
93943,36.35433,-121.132928,Monterey,CA,Monterey
93944,36.606225,-121.908915,Monterey,CA,Monterey
93950,36.408303,-121.544387,Pacific Grove,CA,Monterey
93953,36.5831,-121.936365,Pebble Beach,CA,Monterey
93954,36.457423,-121.290346,San Lucas,CA,Monterey
93955,36.429013,-121.497712,Seaside,CA,Monterey
93960,36.449485,-121.368127,Soledad,CA,Monterey
93962,36.626059,-121.655474,Spreckels,CA,Monterey
94002,37.516644,-122.29339,Belmont,CA,San Mateo
94003,37.381144,-122.334825,Belmont,CA,San Mateo
94005,37.689182,-122.404332,Brisbane,CA,San Mateo
94010,37.567086,-122.367573,Burlingame,CA,San Mateo
94011,37.381144,-122.334825,Burlingame,CA,San Mateo
94012,37.381144,-122.334825,Burlingame,CA,San Mateo
94014,37.687509,-122.438783,Daly City,CA,San Mateo
94015,37.676864,-122.475234,Daly City,CA,San Mateo
94016,37.381144,-122.334825,Daly City,CA,San Mateo
94017,37.381144,-122.334825,Daly City,CA,San Mateo
94018,37.510085,-122.473404,El Granada,CA,San Mateo
94019,37.389057,-122.415566,Half Moon Bay,CA,San Mateo
94020,37.272556,-122.249528,La Honda,CA,San Mateo
94021,37.279692,-122.314831,Loma Mar,CA,San Mateo
94022,37.238842,-121.885066,Los Altos,CA,Santa Clara
94023,37.189396,-121.705327,Los Altos,CA,Santa Clara
94024,37.189396,-121.705327,Los Altos,CA,Santa Clara
94025,37.439616,-122.186373,Menlo Park,CA,San Mateo
94026,37.381144,-122.334825,Menlo Park,CA,San Mateo
94027,37.450627,-122.199439,Atherton,CA,San Mateo
94028,37.370194,-122.218176,Portola Valley,CA,San Mateo
94029,37.381144,-122.334825,Menlo Park,CA,San Mateo
94030,37.598385,-122.400083,Millbrae,CA,San Mateo
94031,37.381144,-122.334825,Millbrae,CA,San Mateo
94035,37.189396,-121.705327,Mountain View,CA,Santa Clara
94037,37.542789,-122.505152,Montara,CA,San Mateo
94038,37.52019,-122.499618,Moss Beach,CA,San Mateo
94039,37.189396,-121.705327,Mountain View,CA,Santa Clara
94040,37.189396,-121.705327,Mountain View,CA,Santa Clara
94041,37.189396,-121.705327,Mountain View,CA,Santa Clara
94042,37.189396,-121.705327,Mountain View,CA,Santa Clara
94043,37.189396,-121.705327,Mountain View,CA,Santa Clara
94044,37.616774,-122.480015,Pacifica,CA,San Mateo
94045,37.381144,-122.334825,Pacifica,CA,San Mateo
94059,37.381144,-122.334825,Redwood City,CA,San Mateo
94060,37.211194,-122.343782,Pescadero,CA,San Mateo
94061,37.462158,-122.235639,Redwood City,CA,San Mateo
94062,37.424539,-122.295997,Redwood City,CA,San Mateo
94063,37.490387,-122.212846,Redwood City,CA,San Mateo
94064,37.381144,-122.334825,Redwood City,CA,San Mateo
94065,37.53256,-122.247806,Redwood City,CA,San Mateo
94066,37.623159,-122.436034,San Bruno,CA,San Mateo
94067,37.381144,-122.334825,San Bruno,CA,San Mateo
94070,37.498586,-122.29815,San Carlos,CA,San Mateo
94071,37.381144,-122.334825,San Carlos,CA,San Mateo
94074,37.328292,-122.360233,San Gregorio,CA,San Mateo
94080,37.657443,-122.423483,South San Francisco,CA,San Mateo
94083,37.381144,-122.334825,South San Francisco,CA,San Mateo
94086,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
94087,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
94088,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
94089,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
94090,37.189396,-121.705327,Sunnyvale,CA,Santa Clara
94096,37.381144,-122.334825,San Bruno,CA,San Mateo
94098,37.381144,-122.334825,San Bruno,CA,San Mateo
94099,37.381144,-122.334825,South San Francisco,CA,San Mateo
94101,37.784827,-122.727802,San Francisco,CA,San Francisco
94102,37.779278,-122.416582,San Francisco,CA,San Francisco
94103,37.775678,-122.412131,San Francisco,CA,San Francisco
94104,37.790728,-122.401732,San Francisco,CA,San Francisco
94105,37.789595,-122.395631,San Francisco,CA,San Francisco
94106,37.784827,-122.727802,San Francisco,CA,San Francisco
94107,37.769029,-122.393681,San Francisco,CA,San Francisco
94108,37.791028,-122.408782,San Francisco,CA,San Francisco
94109,37.795219,-122.420782,San Francisco,CA,San Francisco
94110,37.748932,-122.416281,San Francisco,CA,San Francisco
94111,37.773579,-122.405331,San Francisco,CA,San Francisco
94112,37.721981,-122.439382,San Francisco,CA,San Francisco
94114,37.758279,-122.439332,San Francisco,CA,San Francisco
94115,37.786028,-122.437032,San Francisco,CA,San Francisco
94116,37.743857,-122.483232,San Francisco,CA,San Francisco
94117,37.769079,-122.443882,San Francisco,CA,San Francisco
94118,37.778779,-122.459982,San Francisco,CA,San Francisco
94119,37.784827,-122.727802,San Francisco,CA,San Francisco
94120,37.784827,-122.727802,San Francisco,CA,San Francisco
94121,37.777129,-122.491682,San Francisco,CA,San Francisco
94122,37.761179,-122.475732,San Francisco,CA,San Francisco
94123,37.79967,-122.435732,San Francisco,CA,San Francisco
94124,37.73123,-122.382857,San Francisco,CA,San Francisco
94125,37.784827,-122.727802,San Francisco,CA,San Francisco
94126,37.784827,-122.727802,San Francisco,CA,San Francisco
94127,37.73403,-122.458632,San Francisco,CA,San Francisco
94128,37.621582,-122.392882,San Francisco,CA,San Mateo
94129,37.798878,-122.465682,San Francisco,CA,San Francisco
94130,37.819763,-122.368433,San Francisco,CA,San Francisco
94131,37.74363,-122.443182,San Francisco,CA,San Francisco
94132,37.722631,-122.482483,San Francisco,CA,San Francisco
94133,37.801928,-122.410182,San Francisco,CA,San Francisco
94134,37.72168,-122.410832,San Francisco,CA,San Francisco
94135,37.784827,-122.727802,San Francisco,CA,San Francisco
94136,37.784827,-122.727802,San Francisco,CA,San Francisco
94137,37.784827,-122.727802,San Francisco,CA,San Francisco
94138,37.784827,-122.727802,San Francisco,CA,San Francisco
94139,37.784827,-122.727802,San Francisco,CA,San Francisco
94140,37.784827,-122.727802,San Francisco,CA,San Francisco
94141,37.784827,-122.727802,San Francisco,CA,San Francisco
94142,37.784827,-122.727802,San Francisco,CA,San Francisco
94143,37.76313,-122.458582,San Francisco,CA,San Francisco
94144,37.784827,-122.727802,San Francisco,CA,San Francisco
94145,37.784827,-122.727802,San Francisco,CA,San Francisco
94146,37.784827,-122.727802,San Francisco,CA,San Francisco
94147,37.784827,-122.727802,San Francisco,CA,San Francisco
94150,37.784827,-122.727802,San Francisco,CA,San Francisco
94151,37.784827,-122.727802,San Francisco,CA,San Francisco
94152,37.784827,-122.727802,San Francisco,CA,San Francisco
94153,37.784827,-122.727802,San Francisco,CA,San Francisco
94154,37.784827,-122.727802,San Francisco,CA,San Francisco
94155,37.784827,-122.727802,San Francisco,CA,San Francisco
94156,37.784827,-122.727802,San Francisco,CA,San Francisco
94157,37.784827,-122.727802,San Francisco,CA,San Francisco
94159,37.784827,-122.727802,San Francisco,CA,San Francisco
94160,37.784827,-122.727802,San Francisco,CA,San Francisco
94161,37.784827,-122.727802,San Francisco,CA,San Francisco
94162,37.784827,-122.727802,San Francisco,CA,San Francisco
94163,37.784827,-122.727802,San Francisco,CA,San Francisco
94164,37.784827,-122.727802,San Francisco,CA,San Francisco
94165,37.784827,-122.727802,San Francisco,CA,San Francisco
94166,37.784827,-122.727802,San Francisco,CA,San Francisco
94167,37.784827,-122.727802,San Francisco,CA,San Francisco
94168,37.784827,-122.727802,San Francisco,CA,San Francisco
94169,37.784827,-122.727802,San Francisco,CA,San Francisco
94170,37.784827,-122.727802,San Francisco,CA,San Francisco
94171,37.784827,-122.727802,San Francisco,CA,San Francisco
94172,37.784827,-122.727802,San Francisco,CA,San Francisco
94175,37.784827,-122.727802,San Francisco,CA,San Francisco
94177,37.784827,-122.727802,San Francisco,CA,San Francisco
94188,37.784827,-122.727802,San Francisco,CA,San Francisco
94203,38.380456,-121.555406,Sacramento,CA,Sacramento
94204,38.377411,-121.444429,Sacramento,CA,Sacramento
94205,38.377411,-121.444429,Sacramento,CA,Sacramento
94206,38.377411,-121.444429,Sacramento,CA,Sacramento
94207,38.377411,-121.444429,Sacramento,CA,Sacramento
94208,38.377411,-121.444429,Sacramento,CA,Sacramento
94209,38.377411,-121.444429,Sacramento,CA,Sacramento
94211,38.377411,-121.444429,Sacramento,CA,Sacramento
94229,38.377411,-121.444429,Sacramento,CA,Sacramento
94230,38.377411,-121.444429,Sacramento,CA,Sacramento
94232,38.377411,-121.444429,Sacramento,CA,Sacramento
94234,38.377411,-121.444429,Sacramento,CA,Sacramento
94235,38.377411,-121.444429,Sacramento,CA,Sacramento
94236,38.377411,-121.444429,Sacramento,CA,Sacramento
94237,38.377411,-121.444429,Sacramento,CA,Sacramento
94239,38.377411,-121.444429,Sacramento,CA,Sacramento
94240,38.377411,-121.444429,Sacramento,CA,Sacramento
94243,38.377411,-121.444429,Sacramento,CA,Sacramento
94244,38.377411,-121.444429,Sacramento,CA,Sacramento
94245,38.377411,-121.444429,Sacramento,CA,Sacramento
94246,38.377411,-121.444429,Sacramento,CA,Sacramento
94247,38.377411,-121.444429,Sacramento,CA,Sacramento
94248,38.377411,-121.444429,Sacramento,CA,Sacramento
94249,38.377411,-121.444429,Sacramento,CA,Sacramento
94250,38.377411,-121.444429,Sacramento,CA,Sacramento
94252,38.377411,-121.444429,Sacramento,CA,Sacramento
94253,38.377411,-121.444429,Sacramento,CA,Sacramento
94254,38.377411,-121.444429,Sacramento,CA,Sacramento
94256,38.377411,-121.444429,Sacramento,CA,Sacramento
94257,38.377411,-121.444429,Sacramento,CA,Sacramento
94258,38.377411,-121.444429,Sacramento,CA,Sacramento
94259,38.377411,-121.444429,Sacramento,CA,Sacramento
94261,38.377411,-121.444429,Sacramento,CA,Sacramento
94262,38.377411,-121.444429,Sacramento,CA,Sacramento
94263,38.377411,-121.444429,Sacramento,CA,Sacramento
94267,38.377411,-121.444429,Sacramento,CA,Sacramento
94268,38.377411,-121.444429,Sacramento,CA,Sacramento
94269,38.377411,-121.444429,Sacramento,CA,Sacramento
94271,38.377411,-121.444429,Sacramento,CA,Sacramento
94273,38.377411,-121.444429,Sacramento,CA,Sacramento
94274,38.377411,-121.444429,Sacramento,CA,Sacramento
94277,38.377411,-121.444429,Sacramento,CA,Sacramento
94278,38.377411,-121.444429,Sacramento,CA,Sacramento
94279,38.377411,-121.444429,Sacramento,CA,Sacramento
94280,38.377411,-121.444429,Sacramento,CA,Sacramento
94282,38.377411,-121.444429,Sacramento,CA,Sacramento
94283,38.377411,-121.444429,Sacramento,CA,Sacramento
94284,38.377411,-121.444429,Sacramento,CA,Sacramento
94285,38.377411,-121.444429,Sacramento,CA,Sacramento
94286,38.377411,-121.444429,Sacramento,CA,Sacramento
94287,38.377411,-121.444429,Sacramento,CA,Sacramento
94288,38.377411,-121.444429,Sacramento,CA,Sacramento
94289,38.377411,-121.444429,Sacramento,CA,Sacramento
94290,38.377411,-121.444429,Sacramento,CA,Sacramento
94291,38.377411,-121.444429,Sacramento,CA,Sacramento
94293,38.377411,-121.444429,Sacramento,CA,Sacramento
94294,38.377411,-121.444429,Sacramento,CA,Sacramento
94295,38.377411,-121.444429,Sacramento,CA,Sacramento
94296,38.377411,-121.444429,Sacramento,CA,Sacramento
94297,38.377411,-121.444429,Sacramento,CA,Sacramento
94298,38.377411,-121.444429,Sacramento,CA,Sacramento
94299,38.377411,-121.444429,Sacramento,CA,Sacramento
94301,37.189396,-121.705327,Palo Alto,CA,Santa Clara
94302,37.189396,-121.705327,Palo Alto,CA,Santa Clara
94303,37.467338,-122.138765,Palo Alto,CA,San Mateo
94304,37.189396,-121.705327,Palo Alto,CA,Santa Clara
94305,37.189396,-121.705327,Stanford,CA,Santa Clara
94306,37.189396,-121.705327,Palo Alto,CA,Santa Clara
94307,37.381144,-122.334825,Palo Alto,CA,San Mateo
94308,37.381144,-122.334825,Palo Alto,CA,San Mateo
94309,37.189396,-121.705327,Palo Alto,CA,Santa Clara
94310,37.189396,-121.705327,Palo Alto,CA,Santa Clara
94401,37.573485,-122.32253,San Mateo,CA,San Mateo
94402,37.541886,-122.33063,San Mateo,CA,San Mateo
94403,37.541486,-122.304079,San Mateo,CA,San Mateo
94404,37.553774,-122.269978,San Mateo,CA,San Mateo
94405,37.381144,-122.334825,San Mateo,CA,San Mateo
94406,37.381144,-122.334825,San Mateo,CA,San Mateo
94407,37.381144,-122.334825,San Mateo,CA,San Mateo
94408,37.381144,-122.334825,San Mateo,CA,San Mateo
94409,37.381144,-122.334825,San Mateo,CA,San Mateo
94497,37.534736,-122.32588,San Mateo,CA,San Mateo
94501,37.770563,-122.264779,Alameda,CA,Alameda
94502,37.735088,-122.243067,Alameda,CA,Alameda
94506,37.832075,-121.916718,Danville,CA,Contra Costa
94507,37.936723,-122.067431,Alamo,CA,Contra Costa
94508,38.57145,-122.450215,Angwin,CA,Napa
94509,37.931997,-121.906748,Antioch,CA,Contra Costa
94510,38.1012,-122.032061,Benicia,CA,Solano
94511,38.02662,-121.642463,Bethel Island,CA,Contra Costa
94512,38.13293,-121.827733,Birds Landing,CA,Solano
94513,37.912274,-121.843071,Brentwood,CA,Contra Costa
94514,37.858925,-121.617002,Byron,CA,Contra Costa
94515,38.615055,-122.507742,Calistoga,CA,Napa
94516,37.777208,-121.955399,Canyon,CA,Contra Costa
94517,37.897832,-121.784818,Clayton,CA,Contra Costa
94518,37.953672,-122.022872,Concord,CA,Contra Costa
94519,37.984821,-122.011272,Concord,CA,Contra Costa
94520,37.988871,-122.013355,Concord,CA,Contra Costa
94521,37.951661,-121.960045,Concord,CA,Contra Costa
94522,37.777208,-121.955399,Concord,CA,Contra Costa
94523,37.957572,-122.077774,Pleasant Hill,CA,Contra Costa
94524,37.777208,-121.955399,Concord,CA,Contra Costa
94525,37.958011,-122.152602,Crockett,CA,Contra Costa
94526,37.914851,-122.053573,Danville,CA,Contra Costa
94527,37.953542,-121.957778,Concord,CA,Contra Costa
94528,37.838744,-121.96672,Diablo,CA,Contra Costa
94529,37.777208,-121.955399,Concord,CA,Contra Costa
94530,37.918024,-122.30248,El Cerrito,CA,Contra Costa
94531,37.920852,-121.723919,Antioch,CA,Contra Costa
94533,38.278428,-122.020276,Fairfield,CA,Solano
94535,38.271218,-121.94123,Travis Afb,CA,Solano
94536,37.565285,-121.982721,Fremont,CA,Alameda
94537,37.680181,-121.921498,Fremont,CA,Alameda
94538,37.509453,-121.95832,Fremont,CA,Alameda
94539,37.520339,-121.912568,Fremont,CA,Alameda
94540,37.680181,-121.921498,Hayward,CA,Alameda
94541,37.67513,-121.97412,Hayward,CA,Alameda
94542,37.662552,-122.051179,Hayward,CA,Alameda
94543,37.680181,-121.921498,Hayward,CA,Alameda
94544,37.613883,-122.061673,Hayward,CA,Alameda
94545,37.635482,-122.092324,Hayward,CA,Alameda
94546,37.731229,-122.066373,Castro Valley,CA,Alameda
94547,38.008343,-122.262101,Hercules,CA,Contra Costa
94548,37.972622,-121.665205,Knightsen,CA,Contra Costa
94549,37.901223,-122.120089,Lafayette,CA,Contra Costa
94550,37.676781,-121.91605,Livermore,CA,Alameda
94551,37.680181,-121.921498,Livermore,CA,Alameda
94552,37.68943,-121.9251,Castro Valley,CA,Alameda
94553,37.986421,-122.134976,Martinez,CA,Contra Costa
94555,37.570681,-122.063323,Fremont,CA,Alameda
94556,37.838926,-122.099224,Moraga,CA,Contra Costa
94557,37.680181,-121.921498,Hayward,CA,Alameda
94558,38.516158,-122.311921,Napa,CA,Napa
94559,38.256973,-122.311685,Napa,CA,Napa
94560,37.534102,-122.025352,Newark,CA,Alameda
94561,37.996516,-121.68972,Oakley,CA,Contra Costa
94562,38.437887,-122.399101,Oakville,CA,Napa
94563,37.893124,-122.144826,Orinda,CA,Contra Costa
94564,37.990772,-122.243294,Pinole,CA,Contra Costa
94565,38.00307,-121.917219,Pittsburg,CA,Contra Costa
94566,37.646081,-121.862128,Pleasanton,CA,Alameda
94567,38.649304,-122.44529,Pope Valley,CA,Napa
94568,37.714402,-121.906329,Dublin,CA,Alameda
94569,38.04697,-122.193028,Port Costa,CA,Contra Costa
94570,37.777208,-121.955399,Moraga,CA,Contra Costa
94571,38.209069,-121.777874,Rio Vista,CA,Solano
94572,38.030821,-122.245129,Rodeo,CA,Contra Costa
94573,38.466508,-122.414189,Rutherford,CA,Napa
94574,38.537757,-122.401289,Saint Helena,CA,Napa
94575,37.777208,-121.955399,Moraga,CA,Contra Costa
94576,38.450909,-122.444889,Deer Park,CA,Napa
94577,37.715629,-122.158621,San Leandro,CA,Alameda
94578,37.704429,-122.124225,San Leandro,CA,Alameda
94579,37.688518,-122.147425,San Leandro,CA,Alameda
94580,37.68123,-122.133825,San Lorenzo,CA,Alameda
94581,38.509569,-122.3539,Napa,CA,Napa
94583,37.768556,-121.975531,San Ramon,CA,Contra Costa
94585,38.195385,-121.994935,Suisun City,CA,Solano
94586,37.585883,-121.883018,Sunol,CA,Alameda
94587,37.589084,-121.97362,Union City,CA,Alameda
94588,37.688244,-121.898741,Pleasanton,CA,Alameda
94589,38.158221,-122.280383,Vallejo,CA,Solano
94590,38.096719,-122.25328,Vallejo,CA,Solano
94591,38.114249,-122.206292,Vallejo,CA,Solano
94592,38.096788,-122.26986,Vallejo,CA,Solano
94595,37.873343,-122.070625,Walnut Creek,CA,Contra Costa
94596,37.952389,-121.864451,Walnut Creek,CA,Contra Costa
94597,37.777208,-121.955399,Walnut Creek,CA,Contra Costa
94598,37.906873,-122.037045,Walnut Creek,CA,Contra Costa
94599,38.41611,-122.361587,Yountville,CA,Napa
94601,37.786027,-122.223779,Oakland,CA,Alameda
94602,37.802777,-122.204578,Oakland,CA,Alameda
94603,37.761778,-122.198428,Oakland,CA,Alameda
94604,37.680181,-121.921498,Oakland,CA,Alameda
94605,37.759322,-122.156626,Oakland,CA,Alameda
94606,37.789927,-122.243979,Oakland,CA,Alameda
94607,37.807967,-122.29878,Oakland,CA,Alameda
94608,37.833876,-122.29548,Emeryville,CA,Alameda
94609,37.834776,-122.26328,Oakland,CA,Alameda
94610,37.811277,-122.238779,Oakland,CA,Alameda
94611,37.847076,-122.222278,Oakland,CA,Alameda
94612,37.809435,-122.27018,Oakland,CA,Alameda
94613,37.781098,-122.186573,Oakland,CA,Alameda
94614,37.727739,-122.204573,Oakland,CA,Alameda
94615,37.806677,-122.30038,Oakland,CA,Alameda
94617,37.807827,-122.271652,Oakland,CA,Alameda
94618,37.843126,-122.240179,Oakland,CA,Alameda
94619,37.783877,-122.167126,Oakland,CA,Alameda
94620,37.680181,-121.921498,Piedmont,CA,Alameda
94621,37.742529,-122.196689,Oakland,CA,Alameda
94623,37.680181,-121.921498,Oakland,CA,Alameda
94624,37.680181,-121.921498,Oakland,CA,Alameda
94625,37.803927,-122.319655,Oakland,CA,Alameda
94626,37.819314,-122.303136,Oakland,CA,Alameda
94627,37.680181,-121.921498,Oakland,CA,Alameda
94643,37.680181,-121.921498,Oakland,CA,Alameda
94649,37.680181,-121.921498,Oakland,CA,Alameda
94659,37.680181,-121.921498,Oakland,CA,Alameda
94660,37.680181,-121.921498,Oakland,CA,Alameda
94661,37.680181,-121.921498,Oakland,CA,Alameda
94662,37.680181,-121.921498,Emeryville,CA,Alameda
94666,37.680181,-121.921498,Oakland,CA,Alameda
94701,37.860576,-122.29673,Berkeley,CA,Alameda
94702,37.864425,-122.28713,Berkeley,CA,Alameda
94703,37.865725,-122.27573,Berkeley,CA,Alameda
94704,37.866975,-122.256729,Berkeley,CA,Alameda
94705,37.85983,-122.242029,Berkeley,CA,Alameda
94706,37.889525,-122.29828,Albany,CA,Alameda
94707,37.892675,-122.27608,Berkeley,CA,Alameda
94708,37.891825,-122.260429,Berkeley,CA,Alameda
94709,37.879825,-122.26553,Berkeley,CA,Alameda
94710,37.873366,-122.30273,Berkeley,CA,Alameda
94712,37.680181,-121.921498,Berkeley,CA,Alameda
94720,37.866825,-122.253582,Berkeley,CA,Alameda
94801,37.947523,-122.384032,Richmond,CA,Contra Costa
94802,37.777208,-121.955399,Richmond,CA,Contra Costa
94803,37.966422,-122.206177,El Sobrante,CA,Contra Costa
94804,37.925174,-122.344381,Richmond,CA,Contra Costa
94805,37.929123,-122.30093,Richmond,CA,Contra Costa
94806,37.959573,-122.334131,San Pablo,CA,Contra Costa
94807,37.777208,-121.955399,Richmond,CA,Contra Costa
94808,37.777208,-121.955399,Richmond,CA,Contra Costa
94820,37.777208,-121.955399,El Sobrante,CA,Contra Costa
94850,37.777208,-121.955399,Richmond,CA,Contra Costa
94901,37.970948,-122.504286,San Rafael,CA,Marin
94903,38.033922,-122.58549,San Rafael,CA,Marin
94904,37.947874,-122.536337,Greenbrae,CA,Marin
94912,38.068036,-122.740988,San Rafael,CA,Marin
94913,38.068036,-122.740988,San Rafael,CA,Marin
94914,38.068036,-122.740988,Kentfield,CA,Marin
94915,38.07392,-122.55944,San Rafael,CA,Marin
94920,37.935324,-122.564439,Belvedere Tiburon,CA,Marin
94922,38.351416,-122.974134,Bodega,CA,Sonoma
94923,38.367894,-123.048629,Bodega Bay,CA,Sonoma
94924,38.001976,-122.77915,Bolinas,CA,Marin
94925,37.925039,-122.512035,Corte Madera,CA,Marin
94926,38.463088,-122.989975,Cotati,CA,Sonoma
94927,38.463088,-122.989975,Rohnert Park,CA,Sonoma
94928,38.345663,-122.698398,Rohnert Park,CA,Sonoma
94929,38.246928,-122.956202,Dillon Beach,CA,Marin
94930,37.981723,-122.607791,Fairfax,CA,Marin
94931,38.323614,-122.710565,Cotati,CA,Sonoma
94933,38.015803,-122.690302,Forest Knolls,CA,Marin
94937,38.112571,-122.887717,Inverness,CA,Marin
94938,38.022974,-122.699183,Lagunitas,CA,Marin
94939,37.936624,-122.534237,Larkspur,CA,Marin
94940,38.17087,-122.823185,Marshall,CA,Marin
94941,37.886325,-122.562937,Mill Valley,CA,Marin
94942,38.068036,-122.740988,Mill Valley,CA,Marin
94945,38.027654,-122.540951,Novato,CA,Marin
94946,38.008973,-122.685568,Nicasio,CA,Marin
94947,38.09502,-122.620893,Novato,CA,Marin
94948,38.148858,-122.573745,Novato,CA,Marin
94949,38.06372,-122.541739,Novato,CA,Marin
94950,38.046703,-122.769854,Olema,CA,Marin
94951,38.315342,-122.648346,Penngrove,CA,Sonoma
94952,38.265366,-122.822588,Petaluma,CA,Sonoma
94953,38.463088,-122.989975,Petaluma,CA,Sonoma
94954,38.225816,-122.574526,Petaluma,CA,Sonoma
94955,38.463088,-122.989975,Petaluma,CA,Sonoma
94956,38.057934,-122.853421,Point Reyes Station,CA,Marin
94957,38.022322,-122.561689,Ross,CA,Marin
94960,37.986473,-122.59184,San Anselmo,CA,Marin
94963,38.016622,-122.659644,San Geronimo,CA,Marin
94964,37.941571,-122.48436,San Quentin,CA,Marin
94965,37.850417,-122.531423,Sausalito,CA,Marin
94966,38.068036,-122.740988,Sausalito,CA,Marin
94970,37.911625,-122.652043,Stinson Beach,CA,Marin
94971,38.242733,-122.91446,Tomales,CA,Marin
94972,38.307224,-122.855757,Valley Ford,CA,Sonoma
94973,38.007172,-122.661691,Woodacre,CA,Marin
94974,38.068036,-122.740988,San Quentin,CA,Marin
94975,38.463088,-122.989975,Petaluma,CA,Sonoma
94976,38.068036,-122.740988,Corte Madera,CA,Marin
94977,38.068036,-122.740988,Larkspur,CA,Marin
94978,38.068036,-122.740988,Fairfax,CA,Marin
94979,38.068036,-122.740988,San Anselmo,CA,Marin
94998,38.117269,-122.568442,Novato,CA,Marin
94999,38.267466,-122.658097,Petaluma,CA,Sonoma
95001,37.05297,-121.949418,Aptos,CA,Santa Cruz
95002,37.189396,-121.705327,Alviso,CA,Santa Clara
95003,37.024933,-121.879432,Aptos,CA,Santa Cruz
95004,36.864154,-121.647608,Aromas,CA,Monterey
95005,37.096297,-122.095525,Ben Lomond,CA,Santa Cruz
95006,37.176595,-122.130887,Boulder Creek,CA,Santa Cruz
95007,37.10604,-122.111546,Brookdale,CA,Santa Cruz
95008,37.189396,-121.705327,Campbell,CA,Santa Clara
95009,37.189396,-121.705327,Campbell,CA,Santa Clara
95010,37.012368,-122.000537,Capitola,CA,Santa Cruz
95011,37.189396,-121.705327,Campbell,CA,Santa Clara
95012,36.782556,-121.735759,Castroville,CA,Monterey
95013,37.189396,-121.705327,Coyote,CA,Santa Clara
95014,37.189396,-121.705327,Cupertino,CA,Santa Clara
95015,37.189396,-121.705327,Cupertino,CA,Santa Clara
95017,37.097536,-122.24338,Davenport,CA,Santa Cruz
95018,37.102414,-122.068323,Felton,CA,Santa Cruz
95019,36.937042,-121.780262,Freedom,CA,Santa Cruz
95020,37.023347,-121.493849,Gilroy,CA,Santa Clara
95021,36.986148,-121.497349,Gilroy,CA,Santa Clara
95023,36.828078,-121.3924,Hollister,CA,San Benito
95024,36.85443,-121.411909,Hollister,CA,San Benito
95026,37.189396,-121.705327,Holy City,CA,Santa Clara
95030,37.107647,-121.842064,Los Gatos,CA,Santa Clara
95031,37.189396,-121.705327,Los Gatos,CA,Santa Clara
95032,37.070923,-121.66186,Los Gatos,CA,Santa Clara
95033,37.189396,-121.705327,Los Gatos,CA,Santa Clara
95035,37.436454,-121.861989,Milpitas,CA,Santa Clara
95036,37.456807,-121.913632,Milpitas,CA,Santa Clara
